GOOGL,MCHP,0.017286
GOOGL,MU,0.037929
GOOGL,MSFT,0.000051
GOOGL,MHK,0.038635
GOOGL,TAP,0.039616
GOOGL,MCO,0.038340
GOOGL,MOS,0.044239
GOOGL,NOV,0.035316
GOOGL,NFX,0.048593
GOOGL,NEM,0.043292
GOOGL,NKE,0.046567
GOOGL,NI,0.000000
GOOGL,JWN,0.034729
GOOGL,NSC,0.030874
GOOGL,NRG,0.015195
GOOGL,NUE,0.046418
GOOGL,OXY,0.044905
GOOGL,OKE,0.045677
GOOGL,ORCL,0.042251
GOOGL,OI,0.044318
GOOGL,PCAR,0.023159
GOOGL,PDCO,0.048622
GOOGL,PBCT,0.039883
GOOGL,PKI,0.024615
GOOGL,PFE,0.036194
GOOGL,PSX,0.018293
GOOGL,PXD,0.034151
GOOGL,PBI,0.049563
GOOGL,PPG,0.030088
GOOGL,PFG,0.038675
GOOGL,PG,0.022115
GOOGL,PSA,0.025650
GOOGL,PHM,0.008188
GOOGL,PVH,0.013086
GOOGL,PWR,0.028176
GOOGL,QCOM,0.017885
GOOGL,DGX,0.042752
GOOGL,RHT,0.037162
GOOGL,REGN,0.045032
GOOGL,RAI,0.041229
GOOGL,COL,0.003521
GOOGL,ROP,0.002287
GOOGL,R,0.013134
GOOGL,SNI,0.026790
GOOGL,STX,0.034260
GOOGL,SEE,0.020579
GOOGL,SHW,0.025701
GOOGL,SLG,0.049662
GOOGL,SNA,0.035508
GOOGL,LUV,0.022716
GOOGL,SWN,0.018953
GOOGL,STJ,0.040756
GOOGL,SWK,0.035498
GOOGL,SRCL,0.029423
GOOGL,SYMC,0.044500
GOOGL,TROW,0.049696
GOOGL,TEL,0.022782
GOOGL,TDC,0.039704
GOOGL,TSO,0.049896
GOOGL,TXN,0.017013
GOOGL,HSY,0.036255
GOOGL,TRV,0.031309
GOOGL,TMK,0.042773
GOOGL,TSCO,0.047696
GOOGL,UDR,0.009964
GOOGL,UA,0.038834
GOOGL,UNP,0.014760
GOOGL,UNH,0.048928
GOOGL,UHS,0.021114
GOOGL,VFC,0.009284
GOOGL,VLO,0.038797
GOOGL,VAR,0.047600
GOOGL,VRSN,0.008823
GOOGL,VRTX,0.043681
GOOGL,V,0.039580
GOOGL,VNO,0.037686
GOOGL,WAT,0.035272
GOOGL,HCN,0.044820
GOOGL,WDC,0.023051
GOOGL,WU,0.049341
GOOGL,WY,0.033153
GOOGL,WMB,0.032907
GOOGL,XLNX,0.001021
GOOGL,XYL,0.032756
GOOGL,YUM,0.046327
GOOGL,ZTS,0.047896
GOOG,APH,0.048990
GOOG,AMAT,0.032752
GOOG,ADM,0.035912
GOOG,ADSK,0.026179
GOOG,BHI,0.027647
GOOG,BLL,0.016872
GOOG,BBY,0.027073
GOOG,BLK,0.021777
GOOG,BMY,0.043027
GOOG,AVGO,0.029963
GOOG,CBS,0.033713
GOOG,CELG,0.025542
GOOG,CERN,0.044871
GOOG,CHK,0.045691
GOOG,CVX,0.027093
GOOG,CMG,0.013328
GOOG,COH,0.035975
GOOG,GLW,0.019212
GOOG,COST,0.047311
GOOG,CVS,0.033639
GOOG,DRI,0.008856
GOOG,XRAY,0.012448
GOOG,DOW,0.008426
GOOG,DPS,0.036158
GOOG,DD,0.001677
GOOG,EL,0.038280
GOOG,FFIV,0.018104
GOOG,FAST,0.045223
GOOG,FSLR,0.045201
GOOG,FLIR,0.047181
GOOG,FLR,0.031133
GOOG,FL,0.029685
GOOG,GD,0.046746
GOOG,GE,0.003394
GOOG,GM,0.042772
GOOG,GPN,0.007413
GOOG,HOG,0.016096
GOOG,HCA,0.022704
GOOG,HCP,0.046327
GOOG,HD,0.022062
GOOG,HPQ,0.006631
GOOG,HUM,0.048275
GOOG,ITW,0.039898
GOOG,INTC,0.020616
GOOG,IPG,0.033433
GOOG,KSU,0.033188
GOOG,KMI,0.020525
GOOG,KLAC,0.002300
GOOG,LRCX,0.010740
GOOG,LVLT,0.003761
GOOG,LUK,0.021358
GOOG,LLY,0.044669
GOOG,LLTC,0.013432
GOOG,M,0.036267
GOOG,MAT,0.031380
GOOG,MCD,0.030562
GOOG,MTD,0.024089
GOOG,MCHP,0.025893
GOOG,MSFT,0.000074
GOOG,TAP,0.044964
GOOG,NOV,0.047944
GOOG,NI,0.000000
GOOG,JWN,0.043223
GOOG,NRG,0.030479
GOOG,PCAR,0.039259
GOOG,PKI,0.038598
GOOG,PSX,0.045467
GOOG,PPG,0.047989
GOOG,PG,0.031925
GOOG,PSA,0.028348
GOOG,PHM,0.014793
GOOG,PVH,0.023537
GOOG,QCOM,0.028882
GOOG,COL,0.006923
GOOG,ROP,0.006379
GOOG,R,0.019458
GOOG,SNI,0.040388
GOOG,STX,0.043110
GOOG,SEE,0.033290
GOOG,SHW,0.039842
GOOG,SWN,0.040857
GOOG,SRCL,0.039419
GOOG,TXN,0.022359
GOOG,TRV,0.036461
GOOG,UDR,0.013338
GOOG,UNP,0.027191
GOOG,UHS,0.044807
GOOG,VFC,0.011604
GOOG,VRSN,0.010116
GOOG,WDC,0.031071
GOOG,WMB,0.044714
